platform,job_title,category,skills_required,job_type,budget_usd,location_preference,duration_estimate,url,main_category,skill_count,payout_tier
Freelancer.com,Automated Sports Arbitrage Finder -- 3,mixed,"c programming, javascript, php, python, software architecture",fixed,137.0,worldwide,short-term,https://www.freelancer.com/projects/php/automated-sports-arbitrage-finder-39509214,other,5,Medium
Freelancer.com,Envato Subscription Access for Video Content,mixed,"adobe flash, video broadcasting, videography",fixed,36.0,worldwide,short-term,https://www.freelancer.com/projects/video-broadcasting/envato-subscription-access-for-video,other,3,Low
Freelancer.com,Traditional HYBRID PADDY & MAIZE Seed Bags Design,mixed,"brochure design, corporate identity, covers & packaging, graphic design, logo design",fixed,15.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/traditional-hybrid-paddy-maize-seed,other,5,Low
Freelancer.com,Chanana Real Estate Premium Framer Web Design,mixed,"framer, javascript, ui / user interface, ux / user experience, website design",fixed,88.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/chanana-real-estate-premium-framer,other,5,Low
Freelancer.com,Client Document Rewrite. - 14/06/2025 00:39 EDT,mixed,"editorial design, website development",fixed,3.0,worldwide,short-term,https://www.freelancer.com/projects/editorial-design/client-document-rewrite-edt,other,2,Low
Freelancer.com,Social Media Graphics Design - 14/06/2025 00:41 EDT,mixed,"banner design, graphic design, illustrator, logo design, photoshop",fixed,33.0,worldwide,short-term,https://www.freelancer.com/projects/banner-design/social-media-graphics-design-edt-39509194,other,5,Low
Freelancer.com,Ethical Construction & Real Estate Logo,mixed,"3d design, graphic design, illustrator, logo design, photoshop",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/logo-design/ethical-construction-real-estate-logo,other,5,Low
Freelancer.com,"Wall Retrofit Documentation for Inspection, very simple work since everything else of the structure has passed inspection -- 3",mixed,"autocad, cad/cam, civil engineering, engineering",fixed,96.0,worldwide,short-term,https://www.freelancer.com/projects/engineering/wall-retrofit-documentation-for-39509205,other,4,Low
Freelancer.com,Marketing Asset Library Development. id250613,mixed,"brand management, content development, corporate identity, marketing, marketing strategy",fixed,110.0,worldwide,short-term,https://www.freelancer.com/projects/marketing/marketing-asset-library-development,other,5,Medium
Freelancer.com,Fast and Accurate Data Entry Specialist,mixed,"copy typing, data entry, data processing, excel, word",fixed,67.0,worldwide,short-term,https://www.freelancer.com/projects/excel/fast-accurate-data-entry-specialist-39509197,other,5,Low
Freelancer.com,Format 22 Image Pages into Word Document (₹250 Budget – 2 Hours Deadline),mixed,"graphic design, pdf, photoshop, powerpoint, word",fixed,2.0,worldwide,short-term,https://www.freelancer.com/projects/word/format-image-pages-into-word,other,5,Low
Freelancer.com,Urban Environment Animation in Maya,mixed,"3d animation, 3d modelling, 3d rendering, animation, maya",fixed,6.0,worldwide,short-term,https://www.freelancer.com/projects/3d-modelling/urban-environment-animation-maya,other,5,Low
Freelancer.com,Classic Timeless E-commerce Logo Design,mixed,"3d design, graphic design, logo design, photoshop",fixed,39.0,worldwide,short-term,https://www.freelancer.com/contest/classic-timeless-ecommerce-logo-design-2573750,other,4,Low
Freelancer.com,Amazon Seller Setup Expert,mixed,"amazon web services, data entry, data processing, web search",fixed,88.0,worldwide,short-term,https://www.freelancer.com/projects/amazon-web-services/amazon-seller-setup-expert-39509184,other,4,Low
Freelancer.com,Website UX Overhaul,mixed,"html, php, user interface / ia, ux / user experience, website design",fixed,13.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/website-overhaul-39509185,other,5,Low
Freelancer.com,Hindi & English Data Entry Specialist,mixed,"copy typing, data entry, excel, virtual assistant, word",fixed,31.0,worldwide,short-term,https://www.freelancer.com/projects/data-entry/hindi-english-data-entry-specialist,other,5,Low
Freelancer.com,Ionic/Angular Hybrid App Setup & Training,mixed,"angularjs, html5, ionic framework, mobile app development, phonegap",fixed,173.0,worldwide,short-term,https://www.freelancer.com/projects/angular-js/ionic-angular-hybrid-app-setup,other,5,Medium
Freelancer.com,Healthcare Work Log Book Creation,mixed,"book writing, medical writing",fixed,84.0,worldwide,short-term,https://www.freelancer.com/projects/medical-writing/healthcare-work-log-book-creation,other,2,Low
Freelancer.com,Outlook Email Recovery,mixed,"email handling, email marketing, microsoft, microsoft exchange, microsoft outlook",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/email-handling/outlook-email-recovery,other,5,Low
Freelancer.com,Historic Book Cover Design,mixed,"brochure design, graphic design, illustrator, logo design, photoshop",fixed,60.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/historic-book-cover-design,other,5,Low
Freelancer.com,Interactive Quiz Creation Platform,mixed,"css, graphic design, html, javascript, website design",fixed,1202.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/interactive-quiz-creation-platform,other,5,High
Freelancer.com,Full Stack Developer – Node.js / Next.js / PostgreSQL / MongoDB / React / Linux,mixed,"javascript, linux, next.js, node.js, nosql couch & mongo, rest api, socket io",fixed,906.0,worldwide,short-term,https://www.freelancer.com/projects/nodejs/full-stack-developer-node-next,other,7,High
Freelancer.com,Referral application on Bubble.io,mixed,"bubble developer, html, javascript, mysql, php",fixed,19.0,worldwide,short-term,https://www.freelancer.com/projects/bubble-developer/referral-application-bubble,other,5,Low
Freelancer.com,Client Document Rewrite.,mixed,"editorial design, website development",fixed,2.0,worldwide,short-term,https://www.freelancer.com/projects/editorial-design/client-document-rewrite,other,2,Low
Freelancer.com,Backend Developer Needed to Integrate Leonardo.ai API with Face Swapping Support for iOS App,mixed,"express js, laravel, node.js, php, python",fixed,265.0,worldwide,short-term,https://www.freelancer.com/projects/php/backend-developer-needed-integrate,other,5,Medium
Freelancer.com,Temporary Employee Management Portal,mixed,"html, mysql, php, wordpress",fixed,220.0,worldwide,short-term,https://www.freelancer.com/projects/php/temporary-employee-management-portal,other,4,Medium
Freelancer.com,Transform Face Photos,mixed,"illustration, illustrator, photo editing, photography, photoshop",fixed,78.0,worldwide,short-term,https://www.freelancer.com/projects/photoshop/transform-face-photos,other,5,Low
Freelancer.com,Minimalistic Testimonial Slider,mixed,"graphic design, html, javascript, php, website design",fixed,10.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/minimalistic-testimonial-slider-39509138,other,5,Low
Freelancer.com,Serious Historical Documentary Editing,mixed,"after effects, animation, editing, video editing, video production",fixed,4.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/serious-historical-documentary-editing,other,5,Low
Freelancer.com,Minimalistic Testimonial Slider,mixed,"graphic design, html5, javascript, php, website design",fixed,10.0,worldwide,short-term,https://www.freelancer.com/projects/php/minimalistic-testimonial-slider,other,5,Low
Freelancer.com,Sports Betting App Development,mixed,"android, graphic design, iphone, mobile app development, user interface / ia",fixed,242.0,worldwide,short-term,https://www.freelancer.com/projects/iphone-app-development/sports-betting-app-development-39509146,other,5,Medium
Freelancer.com,Anesthesiology Personal Statement,mixed,"essay writing, medical writing",fixed,20.0,worldwide,short-term,https://www.freelancer.com/projects/essay-writing/anesthesiology-personal-statement,other,2,Low
Freelancer.com,Spotify Usability Test,mixed,"android, audio services, iphone, mobile app development, testing / qa",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/android/spotify-usability-test,other,5,Low
Freelancer.com,Elegant Logo Redesign for Beads for Bubs,mixed,"3d design, graphic design, illustrator, logo design, photoshop",fixed,32.0,worldwide,short-term,https://www.freelancer.com/contest/elegant-logo-redesign-for-beads-for-bubs-2574264,other,5,Low
Freelancer.com,3D Action Game Development on Unity,mixed,"game development, unity, unity 3d",fixed,20.0,worldwide,short-term,https://www.freelancer.com/projects/unity-3d/action-game-development-unity-39509142,other,3,Low
Freelancer.com,Lynx Machine Tools Logo Design,mixed,"graphic design, illustrator, logo design, photoshop",fixed,32.0,worldwide,short-term,https://www.freelancer.com/contest/lynx-machine-tools-logo-design-2574261,other,4,Low
Freelancer.com,Audio Enhancement and Assessment for Specific Conversations in a Clip,mixed,"audio production, audio services, editing, sound design, video editing",fixed,106.0,worldwide,short-term,https://www.freelancer.com/projects/audio-production/audio-enhancement-assessment-for,other,5,Medium
Freelancer.com,"I need a full redesign of my web dashboard in Figma — clean, modern, and creative, with a fast turnaround.",mixed,"graphic design, html, user interface / ia, website design",fixed,146.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/need-full-redesign-web-dashboard,other,4,Medium
Freelancer.com,Data Analysis and Visualization Specialist - YOUR BID IS YOUR FINAL PRICE,mixed,"business analysis, data entry, data mining, data processing, excel",fixed,13.0,worldwide,short-term,https://www.freelancer.com/projects/business-analysis/data-analysis-visualization-specialist,other,5,Low
Freelancer.com,Custom Android Dialer App Development,mixed,"android, java, mobile app development, software architecture",fixed,295.0,worldwide,short-term,https://www.freelancer.com/projects/android/custom-android-dialer-app-development,other,4,Medium
Freelancer.com,iOS App Performance Fix,mixed,"ipad, iphone, mobile app development, objective c, swift",fixed,73.0,worldwide,short-term,https://www.freelancer.com/projects/iphone-app-development/ios-app-performance-fix,other,5,Low
Freelancer.com,Tour Guide Tipping Web App MVP,mixed,"graphic design, html, mobile app development, php, website design",fixed,335.0,worldwide,short-term,https://www.freelancer.com/projects/php/tour-guide-tipping-web-app,other,5,Medium
Freelancer.com,Laravel - Fixing on the existing form and check 1 api issue,mixed,"html, laravel, mysql, php, software architecture",fixed,16.0,worldwide,short-term,https://www.freelancer.com/projects/php/laravel-fixing-the-existing-form,other,5,Low
Freelancer.com,Social Media Graphics Design - 13/06/2025 23:44 EDT,mixed,"banner design, graphic design, illustrator, logo design, photoshop",fixed,35.0,worldwide,short-term,https://www.freelancer.com/projects/banner-design/social-media-graphics-design-edt,other,5,Low
Freelancer.com,Website with Invoicing System,mixed,"book artist, graphic design, illustrator, invoicing, website design",fixed,125.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/website-with-invoicing-system,other,5,Medium
Freelancer.com,M1 Garand Silhouette Logo Design,mixed,"graphic design, illustration, illustrator, logo design, photoshop",fixed,85.0,worldwide,short-term,https://www.freelancer.com/projects/logo-design/garand-silhouette-logo-design,other,5,Low
Freelancer.com,Go High Level Survey Troubleshooting,mixed,"crm, web development",fixed,140.0,worldwide,short-term,https://www.freelancer.com/projects/crm/high-level-survey-troubleshooting,other,2,Medium
Freelancer.com,Dental Case Letter Refinement,mixed,"article rewriting, editing, english grammar, proofreading, research writing",fixed,90.0,worldwide,short-term,https://www.freelancer.com/projects/proofreading/dental-case-letter-refinement,other,5,Low
Freelancer.com,Modern WordPress Portfolio Site,mixed,"graphic design, html, php, website design, wordpress",fixed,165.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/modern-wordpress-portfolio-site,other,5,Medium
Freelancer.com,I need a unity developer for two projects,mixed,"c# programming, game development, iphone, mobile app development, unity 3d",fixed,15.0,worldwide,short-term,https://www.freelancer.com/projects/unity-3d/need-unity-developer-for-two,other,5,Low
Freelancer.com,Negative News Removal Specialist,mixed,"advertising, article writing, content writing, ghostwriting, seo",fixed,215.0,worldwide,short-term,https://www.freelancer.com/projects/seo/negative-news-removal-specialist,other,5,Medium
Freelancer.com,Math & MATLAB Expert for Nonlinear Data,mixed,"algorithm, electrical engineering, engineering, mathematics, matlab and mathematica",fixed,972.0,worldwide,short-term,https://www.freelancer.com/projects/matlab-mathematica/math-matlab-expert-for-nonlinear,other,5,High
Freelancer.com,Privacy-First Content Sharing App Development -- 2,mixed,"ai mobile app development, android, google firebase, iphone, react native",fixed,7253.0,worldwide,short-term,https://www.freelancer.com/projects/android/privacy-first-content-sharing-app,other,5,High
Freelancer.com,Elevate 'Secluded Shores Glamping' Logo,mixed,"3d design, graphic design, illustrator, logo design, photoshop",fixed,80.0,worldwide,short-term,https://www.freelancer.com/contest/elevate-secluded-shores-glamping-logo-2574254,other,5,Low
Freelancer.com,Kerbal Space Program 2 Flag Design,mixed,"graphic design, illustration, illustrator, logo design, photoshop",fixed,32.0,worldwide,short-term,https://www.freelancer.com/contest/kerbal-space-program-flag-design-2574257,other,5,Low
Freelancer.com,"Custom PHP Coder, Junior Level Work Needed",mixed,"html, javascript, mysql, php, website design",fixed,5.0,worldwide,short-term,https://www.freelancer.com/projects/php/custom-php-coder-junior-level-39509105,other,5,Low
Freelancer.com,Social Media Graphics Design,mixed,"banner design, graphic design, illustrator, logo design, photoshop",fixed,34.0,worldwide,short-term,https://www.freelancer.com/projects/banner-design/social-media-graphics-design-39509081,other,5,Low
Freelancer.com,High-Authority Backlink SEO Specialist,mixed,"internet marketing, link building, marketing, search engine marketing, seo",fixed,307.0,worldwide,short-term,https://www.freelancer.com/projects/seo/high-authority-backlink-seo-specialist,other,5,Medium
Freelancer.com,GTA-Style Mobile Game,mixed,"android, game design, game development, mobile app development, unity 3d",fixed,1461.0,worldwide,short-term,https://www.freelancer.com/projects/unity-3d/gta-style-mobile-game,other,5,High
Freelancer.com,Shopify Dropshipping Store Development,mixed,"ecommerce, graphic design, html, shopping cart integration, website design",fixed,97.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/shopify-dropshipping-store-development-39509089,other,5,Low
Freelancer.com,Finance Website & Digital Marketing,mixed,"facebook marketing, internet marketing, link building, seo, social media marketing",fixed,619.0,worldwide,short-term,https://www.freelancer.com/projects/facebook-marketing/finance-website-digital-marketing,other,5,High
Freelancer.com,Traditional Deck/Porch Renovation,mixed,"3d modelling, autocad, building architecture, home design, interior design",fixed,23.0,worldwide,short-term,https://www.freelancer.com/projects/building-architecture/traditional-deck-porch-renovation,other,5,Low
Freelancer.com,Modern Single-Family House Plans,mixed,"3d rendering, autocad, engineering, home design",fixed,611.0,worldwide,short-term,https://www.freelancer.com/projects/autocad/modern-single-family-house-plans,other,4,High
Freelancer.com,Health & Wellness Blog Posts,mixed,"article writing, content writing, internet marketing, link building, seo",fixed,31.0,worldwide,short-term,https://www.freelancer.com/projects/articles/health-wellness-blog-posts-39509046,other,5,Low
Freelancer.com,Airbnb Listing Optimization Expert Needed,mixed,"copywriting, creative writing, internet marketing, marketing, seo",fixed,18.0,worldwide,short-term,https://www.freelancer.com/projects/copywriting/airbnb-listing-optimization-expert,other,5,Low
Freelancer.com,Scale Solid Edge Part File -- 2,mixed,"manufacturing design, product design",fixed,11.0,worldwide,short-term,https://www.freelancer.com/projects/scale-solid-edge-part-file-39509075,other,2,Low
Freelancer.com,"[Kobe, Japan] Hiring specimen collector for pre-employment drug testing  -- 3",mixed,"communications, local job, odd jobs",fixed,130.0,worldwide,short-term,https://www.freelancer.com/projects/odd-jobs/kobe-japan-hiring-specimen-collector,other,3,Medium
Freelancer.com,Scale Solid Edge Part File,mixed,"manufacturing design, product design",fixed,9.0,worldwide,short-term,https://www.freelancer.com/projects/scale-solid-edge-part-file,other,2,Low
Freelancer.com,"[Kobe, Japan] Hiring specimen collector for pre-employment drug testing  -- 2",mixed,"communications, local job, odd jobs",fixed,130.0,worldwide,short-term,https://www.freelancer.com/projects/kobe-japan-hiring-specimen-collector,other,3,Medium
Freelancer.com,"[Milton keynes, England] Hiring specimen collector for pre-employment drug testing",mixed,"communications, local job, odd jobs",fixed,60.0,worldwide,short-term,https://www.freelancer.com/projects/communications/milton-keynes-england-hiring-specimen,other,3,Low
Freelancer.com,Personal Interview Videography,mixed,"after effects, video editing, video production, video services, videography",fixed,1500.0,worldwide,short-term,https://www.freelancer.com/projects/after-effects/personal-interview-videography,other,5,High
Freelancer.com,AAVE Sci-Fi Narration -- 2,mixed,"audio production, audio services, music, sound design, voice talent",fixed,935.0,worldwide,short-term,https://www.freelancer.com/projects/voice-talent/aave-sci-narration,other,5,High
Freelancer.com,AAVE Sci-Fi Narration,mixed,"audio production, audio services, music, sound design, voice talent",fixed,1062.0,worldwide,short-term,https://www.freelancer.com/projects/aave-sci-narration-fix,other,5,High
Freelancer.com,Service App Development,mixed,"graphic design, mobile app development, mysql, php, website design",fixed,614.0,worldwide,short-term,https://www.freelancer.com/projects/php/service-app-development-39509062,other,5,High
Freelancer.com,Architectural Renovation Drafting,mixed,"autocad, building architecture, cad/cam, drafting, home design",fixed,330.0,worldwide,short-term,https://www.freelancer.com/projects/autocad/architectural-renovation-drafting,other,5,Medium
Freelancer.com,Professional Photographer Needed in Brisbane,mixed,"adobe lightroom, photo editing, photography, photoshop, photoshop design",fixed,26.0,worldwide,short-term,https://www.freelancer.com/projects/photo-editing/professional-photographer-needed-39509060,other,5,Low
Freelancer.com,Comprehensive AI-Powered Mobile App Development,mixed,"django, git, java, mysql, python",fixed,357.0,worldwide,short-term,https://www.freelancer.com/projects/python/comprehensive-powered-mobile-app,other,5,Medium
Freelancer.com,Design and create a complex historical Tree structure using Photoshop or similar tools,mixed,"banner design, graphic design, illustrator, photoshop, photoshop design",fixed,55.0,worldwide,short-term,https://www.freelancer.com/projects/banner-design/design-create-complex-historical-tree,other,5,Low
Freelancer.com,Pet trading site for popular game in game pets (not nfts),mixed,"game development, graphic design, website design",fixed,95.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/pet-trading-site-for-popular,other,3,Low
Freelancer.com,Youth Program Videographer and Media Expert Needed,mixed,"instagram, internet marketing, local job, photography, social media marketing, videography",fixed,3000.0,worldwide,short-term,https://www.freelancer.com/projects/videography/youth-program-videographer-media-expert,other,6,High
Freelancer.com,Modern Welding Logo Design,mixed,"3d design, graphic design, illustrator, logo design, photoshop",fixed,84.0,worldwide,short-term,https://www.freelancer.com/projects/logo-design/modern-welding-logo-design,other,5,Low
Freelancer.com,Civic Loop Logo & Icon Design,mixed,"graphic design, icon design, illustrator, logo design, photoshop",fixed,64.0,worldwide,short-term,https://www.freelancer.com/contest/civic-loop-logo-amp-icon-design-2574237,other,5,Low
Freelancer.com,Publish My Android App,mixed,"android, iphone, java, mobile app development, php",fixed,395.0,worldwide,short-term,https://www.freelancer.com/projects/android/publish-android-app-39509027,other,5,Medium
Freelancer.com,Flutter Developer for Health Metrics App,mixed,"android, flutter, iphone, mobile app development, postgresql",fixed,1189.0,worldwide,short-term,https://www.freelancer.com/projects/mobile-app-development/flutter-developer-for-health-metrics,other,5,High
Freelancer.com,Vintage-Inspired Fashion Brand Logo,mixed,"graphic design, icon design, illustrator, logo design, photoshop",fixed,122.0,worldwide,short-term,https://www.freelancer.com/contest/vintageinspired-fashion-brand-logo-2574233,other,5,Medium
Freelancer.com,Next.js Development(frontend and backend) Internship,mixed,"full stack development, mern, mern stack, mongodb, next.js",fixed,124.0,worldwide,short-term,https://www.freelancer.com/projects/mongodb/next-development-frontend-backend,other,5,Medium
Freelancer.com,I am looking to recruit a digital marketing expert for a project called Titan Nine,mixed,"advertising, facebook marketing, internet marketing, social media marketing, social networking",fixed,1101.0,worldwide,short-term,https://www.freelancer.com/projects/social-media-marketing/looking-recruit-digital-marketing-expert,other,5,High
Freelancer.com,Engaging Promo Video Edit,mixed,"editing, video services, videography",fixed,228.0,worldwide,short-term,https://www.freelancer.com/projects/editing/engaging-promo-video-edit,other,3,Medium
Freelancer.com,Minimalist Brand Identity Logo,mixed,"corporate identity, graphic design, illustrator, logo design, photoshop",fixed,11.0,worldwide,short-term,https://www.freelancer.com/projects/logo-design/minimalist-brand-identity-logo-39509020,other,5,Low
Freelancer.com,Set Up Make (Integromat) Make for Webflow & Memberstack -- 2,mixed,"html, javascript, make.com, php, webflow",fixed,188.0,worldwide,short-term,https://www.freelancer.com/projects/php/set-make-integromat-make-for-39509021,other,5,Medium
Freelancer.com,MIUI Dialer Installation on Xiaomi 14,mixed,"android, asterisk pbx, mobile app development, voice talent, voip",fixed,17.0,worldwide,short-term,https://www.freelancer.com/projects/voip/miui-dialer-installation-xiaomi,other,5,Low
Freelancer.com,Pizza Restaurant Logo Design,mixed,"graphic design, illustration, illustrator, logo design, photoshop",fixed,35.0,worldwide,short-term,https://www.freelancer.com/contest/pizza-restaurant-logo-design-2574230,other,5,Low
Freelancer.com,Minimalist Arc Safety Logo Design,mixed,"graphic design, illustrator, logo design, photoshop, website design",fixed,36.0,worldwide,short-term,https://www.freelancer.com/contest/minimalist-arc-safety-logo-design-2574228,other,5,Low
Freelancer.com,Bold Trucking Logo Design,mixed,"graphic design, illustrator, logo design, photoshop",fixed,18.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/bold-trucking-logo-design,other,4,Low
Freelancer.com,Shopify Website Cleanup,mixed,"html, php, shopify, shopify templates, website design",fixed,102.0,worldwide,short-term,https://www.freelancer.com/projects/shopify-site/shopify-website-cleanup,other,5,Medium
Freelancer.com,G+1 Residential Structural Design,mixed,"autocad, building architecture, cad/cam, civil engineering, structural engineering",fixed,96.0,worldwide,short-term,https://www.freelancer.com/projects/civil-engineering/residential-structural-design-39509009,other,5,Low
Freelancer.com,Commission-Based Bidding Executive,mixed,"business analysis, business analytics, business plans",fixed,10.0,worldwide,short-term,https://www.freelancer.com/projects/business-analytics/commission-based-bidding-executive,other,3,Low
Freelancer.com,Money-Earning Task App Development,mixed,"android, javascript, kotlin, mobile app development, xml",fixed,218.0,worldwide,short-term,https://www.freelancer.com/projects/android/money-earning-task-app-development,other,5,Medium
Freelancer.com,LinkedIn Profile Overhaul,mixed,"article writing, content writing, copywriting, creative writing, linkedin profile",fixed,95.0,worldwide,short-term,https://www.freelancer.com/projects/articles/linkedin-profile-overhaul,other,5,Low
Freelancer.com,LinkedIn Banner Design -- 2,mixed,"banner design, graphic design, logo design, photoshop, photoshop design",fixed,331.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/linkedin-banner-design-39508990,other,5,Medium
Freelancer.com,API Integration for Wordpress Website Creation via InstaWP,mixed,"html, json, php, python, wordpress",fixed,780.0,worldwide,short-term,https://www.freelancer.com/projects/wordpress/api-integration-for-wordpress-website,other,5,High
Freelancer.com,Gaming Video Editor Needed,mixed,"after effects, video editing, video production, video services, videography",fixed,110.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/gaming-video-editor-needed-39508985,other,5,Medium
Freelancer.com,Influencer Sales Specialist for Skin and Tan,mixed,"facebook marketing, internet marketing, marketing, sales, social media marketing",fixed,658.0,worldwide,short-term,https://www.freelancer.com/projects/sales/influencer-sales-specialist-for-skin,other,5,High
Freelancer.com,Wedding Teaser Trailer Editor,mixed,"after effects, video editing, video production, video services, videography",fixed,205.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/wedding-teaser-trailer-editor,other,5,Medium
Freelancer.com,M365 to Business Premium Migration,mixed,"computer security, microsoft, microsoft 365, system administration, virtual assistant, web security",fixed,26.0,worldwide,short-term,https://www.freelancer.com/projects/microsoft/business-premium-migration,other,6,Low
Freelancer.com,LinkedIn Company Profile Revamp,mixed,"banner design, brochure design, graphic design, logo design, photoshop",fixed,322.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/linkedin-company-profile-revamp,other,5,Medium
Freelancer.com,Mexican Spanish Recording Project -- 5,mixed,"castilian spanish translator, english (us) translator, french translator, spanish translator, translation",fixed,4.0,worldwide,short-term,https://www.freelancer.com/projects/spanish-translator/mexican-spanish-recording-project-39508970,other,5,Low
Freelancer.com,Assemble Loomie Triple Dresser,mixed,"carpentry, furniture assembly",fixed,750.0,worldwide,short-term,https://www.freelancer.com/projects/carpentry/assemble-loomie-triple-dresser,other,2,High
Freelancer.com,Transform Web App to Mobile Platforms + iOS version,mixed,"android, html5, iphone, mobile app development, phonegap",fixed,18.0,worldwide,short-term,https://www.freelancer.com/projects/mobile-app-development/transform-web-app-mobile-platforms,other,5,Low
Freelancer.com,EdTech Sales Executive Needed in Pune,mixed,"facebook marketing, internet marketing, marketing, sales, social media marketing",fixed,6994.0,worldwide,short-term,https://www.freelancer.com/projects/social-media-marketing/edtech-sales-executive-needed-pune,other,5,High
Freelancer.com,Craft a Compelling SOP for Australia,mixed,"article writing, content writing, copywriting, creative writing, ghostwriting",fixed,69.0,worldwide,short-term,https://www.freelancer.com/projects/content-writing/craft-compelling-sop-for-australia,other,5,Low
Freelancer.com,Project Wondr Brand manager,mixed,"content writing, editing, graphic design, social media marketing, video editing",fixed,122.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/project-wondr-brand-manager,other,5,Medium
Freelancer.com,Professional YouTube Video Editor [sample edit required with your bid],mixed,"after effects, video editing, video production, video services, videography",fixed,19.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/professional-youtube-video-editor-sample,other,5,Low
Freelancer.com,E-commerce Site Development with Divi,mixed,"ecommerce, javascript, php, website design, wordpress",fixed,433.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/commerce-site-development-with-divi,other,5,Medium
Freelancer.com,Modern Monochromatic Logo & Packaging Design,mixed,"corporate identity, graphic design, illustrator, logo design, photoshop",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/modern-monochromatic-logo-packaging,other,5,Low
Freelancer.com,Professional Recipe eBook Creation,mixed,"book writing, content writing, ebooks, ghostwriting, graphic design",fixed,76.0,worldwide,short-term,https://www.freelancer.com/projects/ebooks/professional-recipe-ebook-creation,other,5,Low
Freelancer.com,CFO Needed for AI SaaS Pricing Optimization,mixed,"accounting, business analysis, excel, finance, financial analysis",fixed,129.0,worldwide,short-term,https://www.freelancer.com/projects/business-analysis/cfo-needed-for-saas-pricing,other,5,Medium
Freelancer.com,Exhibition Design Suite Needed,mixed,"brochure design, flyer design, graphic design, photoshop, poster design",fixed,592.0,worldwide,short-term,https://www.freelancer.com/projects/brochure-design/exhibition-design-suite-needed,other,5,High
Freelancer.com,Reliable Freelance Promoters Needed,mixed,"flyer design, graphic design, logo design, marketing, slogans",fixed,12.0,worldwide,short-term,https://www.freelancer.com/projects/flyer-design/reliable-freelance-promoters-needed,other,5,Low
Freelancer.com,Affordable Chess Blitz Wins,mixed,"after effects, game consoles, game design, website design",fixed,5.0,worldwide,short-term,https://www.freelancer.com/projects/game-design/affordable-chess-blitz-wins,other,4,Low
Freelancer.com,Need a mobile app developer,mixed,"android, iphone, mobile app development, php, software architecture",fixed,289.0,worldwide,short-term,https://www.freelancer.com/projects/php/need-mobile-app-developer-39508938,other,5,Medium
Freelancer.com,Entertainment Feature Story Writer,mixed,"article writing, book writing, content writing, creative writing, ghostwriting",fixed,131.0,worldwide,short-term,https://www.freelancer.com/projects/ghostwriting/entertainment-feature-story-writer,other,5,Medium
Freelancer.com,Web3 Presale Page Developer Needed,mixed,"ethereum, react.js, smart contracts, website design",fixed,159.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/web-presale-page-developer-needed,other,4,Medium
Freelancer.com,Podcast and Speaking Engagements Promotion,mixed,"book writing, podcasting, public relations, public speaking, social media marketing",fixed,208.0,worldwide,short-term,https://www.freelancer.com/projects/book-writing/podcast-speaking-engagements-promotion,other,5,Medium
Freelancer.com,AI video generator mobile app,mixed,"ai mobile app development, android, api integration, frontend development",fixed,358.0,worldwide,short-term,https://www.freelancer.com/projects/ai-mobile-app-development/video-generator-mobile-app,other,4,Medium
Freelancer.com,Shopify Pet Store Setup,mixed,"ecommerce, html, shopify, shopify templates, website design",fixed,187.0,worldwide,short-term,https://www.freelancer.com/projects/shopify-site/shopify-pet-store-setup,other,5,Medium
Freelancer.com,E-commerce Ads Specialist Needed,mixed,"advertising, facebook marketing, google adwords, internet marketing, seo",fixed,81.0,worldwide,short-term,https://www.freelancer.com/projects/advertising/commerce-ads-specialist-needed,other,5,Low
Freelancer.com,Tech Support for Laptop Setup - 13/06/2025 20:52 EDT,mixed,"active directory, computer support, microsoft, microsoft exchange, microsoft outlook, technical support",fixed,115.0,worldwide,short-term,https://www.freelancer.com/projects/active-directory/tech-support-for-laptop-setup,other,6,Medium
Freelancer.com,Bold Shopify Storefront Development,mixed,"ecommerce, html, shopify, shopify templates, website design",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/shopify-site/bold-shopify-storefront-development,other,5,Low
